timestamp,user_id,action,device,location,time_of_day,behavior_context,access_granted,risk_score,auth_method,policy_type,role,session_validity,decision_latency_ms,blockchain_delay_ms,pet_ms,ai_override
2025-08-11T20:10:12.346404,evuser005,charge_request,dashboard,manchester,night,normal,True,0.30000000000000004,multi_policy,RBAC,User,valid,10.29,6.05,0.00,False
2025-08-11T20:10:12.362740,evuser_attacker_attacker_726,override_control,spoofed_device,unknown,morning,anomalous,False,0.8,multi_policy,RBAC,User,spoof,10.38,8.32,0.00,False
2025-08-11T20:10:12.381438,evuser001,view_usage,mobile,london,morning,normal,True,0.1,multi_policy,ABAC,User,valid,10.14,10.23,0.00,False
2025-08-11T20:10:12.401812,evuser011,charge_request,mobile,birmingham,afternoon,normal,True,0.1,multi_policy,ABAC,User,valid,10.33,5.68,0.00,False
2025-08-11T20:10:12.417820,evuser018,view_usage,mobile,manchester,off_hours,normal,True,0.30000000000000004,multi_policy,RBAC,User,valid,10.64,8.86,0.00,False
2025-08-11T20:10:12.437316,evuser_attacker_attacker_1313,alter_billing,unknown_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,spoof,10.62,6.81,0.00,False
2025-08-11T20:10:12.454742,evuser015,view_usage,dashboard,birmingham,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.23,6.82,0.00,False
2025-08-11T20:10:12.471790,evuser013,view_usage,tablet,manchester,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.56,7.78,0.00,False
2025-08-11T20:10:12.490134,evuser_attacker_attacker_2933,override_control,unknown_device,unknown,night,anomalous,False,1.0,multi_policy,RBAC,Fleet,escalation,10.29,6.95,0.00,False
2025-08-11T20:10:12.507373,evuser_attacker_attacker_299,override_control,spoofed_device,foreign,morning,anomalous,False,0.8,multi_policy,DAC,User,geo,10.40,7.58,0.00,False
2025-08-11T20:10:12.525354,evuser001,access_battery,tablet,manchester,night,normal,True,0.30000000000000004,multi_policy,MAC,User,valid,10.35,9.31,0.00,False
2025-08-11T20:10:12.545012,evuser007,charge_request,tablet,london,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.24,10.09,0.00,False
2025-08-11T20:10:12.565343,evuser_attacker_attacker_195,override_control,spoofed_device,unknown,morning,anomalous,False,0.8,multi_policy,RBAC,User,escalation,10.55,6.18,0.00,False
2025-08-11T20:10:12.582074,evuser009,access_battery,dashboard,manchester,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.64,8.75,0.00,False
2025-08-11T20:10:12.601465,evuser002,charge_request,dashboard,manchester,evening,normal,True,0.1,multi_policy,ABAC,Fleet,valid,10.72,6.67,0.00,False
2025-08-11T20:10:12.618854,evuser_attacker_attacker_1082,alter_billing,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,replay,10.39,9.48,0.00,False
2025-08-11T20:10:12.638724,evuser005,access_battery,mobile,london,afternoon,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.65,5.62,0.00,False
2025-08-11T20:10:12.655000,evuser006,charge_request,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.41,7.88,0.00,False
2025-08-11T20:10:12.673293,evuser016,access_battery,dashboard,london,morning,normal,True,0.1,multi_policy,ABAC,User,valid,10.18,7.67,0.00,False
2025-08-11T20:10:12.691145,evuser013,access_battery,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.26,7.90,0.00,False
2025-08-11T20:10:12.709312,evuser003,view_usage,tablet,birmingham,night,normal,True,0.30000000000000004,multi_policy,RBAC,Admin,valid,10.25,6.63,0.00,False
2025-08-11T20:10:12.726190,evuser_attacker_attacker_1255,override_control,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,DAC,User,geo,10.11,10.16,0.00,False
2025-08-11T20:10:12.746458,evuser020,charge_request,dashboard,birmingham,night,normal,True,0.30000000000000004,multi_policy,RBAC,Admin,valid,10.13,8.80,0.00,False
2025-08-11T20:10:12.765394,evuser007,view_usage,tablet,birmingham,morning,normal,True,0.1,multi_policy,ABAC,Admin,valid,10.22,10.06,0.00,False
2025-08-11T20:10:12.785673,evuser002,view_usage,tablet,birmingham,morning,normal,True,0.1,multi_policy,MAC,Fleet,valid,10.63,8.82,0.00,False
2025-08-11T20:10:12.805123,evuser_attacker_attacker_128,override_control,unknown_device,foreign,morning,anomalous,False,0.8,multi_policy,RBAC,User,replay,10.36,6.95,0.00,False
2025-08-11T20:10:12.822431,evuser_attacker_attacker_96,override_control,spoofed_device,foreign,morning,anomalous,False,0.8,multi_policy,RBAC,User,spoof,10.29,6.29,0.00,False
2025-08-11T20:10:12.839014,evuser_attacker_attacker_2627,override_control,unknown_device,foreign,night,anomalous,False,1.0,multi_policy,RBAC,User,spoof,10.13,7.11,0.00,False
2025-08-11T20:10:12.856261,evuser001,charge_request,dashboard,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.48,7.05,0.00,False
2025-08-11T20:10:12.873797,evuser006,view_usage,mobile,birmingham,evening,normal,True,0.1,multi_policy,DAC,Admin,valid,10.54,9.36,0.00,False
2025-08-11T20:10:12.893696,evuser015,view_usage,mobile,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,spoof,10.09,6.57,0.00,False
2025-08-11T20:10:12.910354,evuser_attacker_attacker_1521,alter_billing,unknown_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,geo,10.44,8.05,0.00,False
2025-08-11T20:10:12.928840,evuser_attacker_attacker_29,charge_request,unknown_device,foreign,morning,anomalous,False,0.8,multi_policy,RBAC,User,geo,10.20,10.22,0.00,False
2025-08-11T20:10:12.949267,evuser_attacker_attacker_142,override_control,spoofed_device,unknown,morning,anomalous,False,0.8,multi_policy,MAC,Admin,escalation,10.20,7.75,0.00,False
2025-08-11T20:10:12.967219,evuser010,view_usage,mobile,birmingham,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.40,9.75,0.00,False
2025-08-11T20:10:12.987366,evuser017,access_battery,dashboard,birmingham,evening,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.35,8.36,0.00,False
2025-08-11T20:10:13.006073,evuser_attacker_attacker_131,alter_billing,unknown_device,foreign,morning,anomalous,False,0.8,multi_policy,ABAC,User,geo,10.34,7.74,0.00,False
2025-08-11T20:10:13.024161,evuser009,view_usage,tablet,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.38,8.23,0.00,False
2025-08-11T20:10:13.042773,evuser_attacker_attacker_1430,alter_billing,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,escalation,10.19,9.10,0.00,False
2025-08-11T20:10:13.062061,evuser010,access_battery,dashboard,london,afternoon,normal,True,0.1,multi_policy,MAC,Fleet,valid,10.18,8.97,0.00,False
2025-08-11T20:10:13.081214,evuser012,view_usage,dashboard,london,night,normal,True,0.30000000000000004,multi_policy,RBAC,Admin,valid,10.40,8.51,0.00,False
2025-08-11T20:10:13.100127,evuser010,access_battery,mobile,london,off_hours,normal,True,0.30000000000000004,multi_policy,ABAC,User,valid,10.48,7.95,0.00,False
2025-08-11T20:10:13.118554,evuser019,view_usage,mobile,london,night,normal,True,0.30000000000000004,multi_policy,RBAC,Admin,valid,10.48,9.12,0.00,False
2025-08-11T20:10:13.138160,evuser002,view_usage,tablet,manchester,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.65,8.97,0.00,False
2025-08-11T20:10:13.157775,evuser_attacker_attacker_1348,alter_billing,unknown_device,unknown,afternoon,anomalous,False,0.8,multi_policy,DAC,User,odd_hour,10.26,9.10,0.00,False
2025-08-11T20:10:13.177132,evuser_attacker_attacker_3599,charge_request,unknown_device,unknown,off_hours,anomalous,False,1.0,multi_policy,ABAC,User,escalation,10.36,5.91,0.00,False
2025-08-11T20:10:13.193403,evuser007,access_battery,tablet,london,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.41,5.61,0.00,False
2025-08-11T20:10:13.209428,evuser_attacker_attacker_2465,override_control,unknown_device,unknown,night,anomalous,False,1.0,multi_policy,MAC,User,escalation,10.57,5.51,0.00,False
2025-08-11T20:10:13.225504,evuser_attacker_attacker_2987,charge_request,spoofed_device,foreign,night,anomalous,False,1.0,multi_policy,RBAC,Admin,escalation,10.21,8.19,0.00,False
2025-08-11T20:10:13.243911,evuser_attacker_attacker_1979,override_control,spoofed_device,foreign,evening,anomalous,False,0.8,multi_policy,ABAC,User,replay,10.49,7.82,0.00,False
2025-08-11T20:10:13.262226,evuser018,access_battery,dashboard,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.57,9.44,0.00,False
2025-08-11T20:10:13.282230,evuser_attacker_attacker_3760,charge_request,spoofed_device,unknown,off_hours,anomalous,False,1.0,multi_policy,MAC,User,odd_hour,10.61,10.18,0.00,False
2025-08-11T20:10:13.303023,evuser006,charge_request,mobile,london,off_hours,normal,True,0.30000000000000004,multi_policy,ABAC,User,valid,10.22,9.62,0.00,False
2025-08-11T20:10:13.322862,evuser010,view_usage,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,DAC,User,valid,10.30,9.57,0.00,False
2025-08-11T20:10:13.342736,evuser_attacker_attacker_2564,alter_billing,unknown_device,unknown,night,anomalous,False,1.0,multi_policy,DAC,User,replay,10.50,8.79,0.00,False
2025-08-11T20:10:13.362027,evuser012,access_battery,mobile,birmingham,morning,normal,True,0.1,multi_policy,MAC,User,valid,10.33,10.18,0.00,False
2025-08-11T20:10:13.382539,evuser_attacker_attacker_2032,alter_billing,spoofed_device,unknown,evening,anomalous,False,0.8,multi_policy,RBAC,User,replay,10.80,6.70,0.00,False
2025-08-11T20:10:13.400044,evuser001,charge_request,mobile,manchester,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.53,6.41,0.00,False
2025-08-11T20:10:13.416980,evuser_attacker_attacker_2983,alter_billing,spoofed_device,unknown,night,anomalous,False,1.0,multi_policy,DAC,User,replay,10.22,6.12,0.00,False
2025-08-11T20:10:13.433323,evuser009,view_usage,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.65,9.20,0.00,False
2025-08-11T20:10:13.453164,evuser_attacker_attacker_2910,charge_request,spoofed_device,unknown,night,anomalous,False,1.0,multi_policy,RBAC,User,replay,10.30,10.03,0.00,False
2025-08-11T20:10:13.473491,evuser007,view_usage,tablet,london,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.45,6.21,0.00,False
2025-08-11T20:10:13.490156,evuser_attacker_attacker_1093,override_control,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,replay,10.24,5.81,0.00,False
2025-08-11T20:10:13.506205,evuser004,access_battery,mobile,london,evening,normal,True,0.1,multi_policy,RBAC,Fleet,valid,10.37,8.45,0.00,False
2025-08-11T20:10:13.525024,evuser019,charge_request,tablet,manchester,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.17,9.11,0.00,False
2025-08-11T20:10:13.544302,evuser010,charge_request,tablet,london,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.12,8.70,0.00,False
2025-08-11T20:10:13.563126,evuser_attacker_attacker_3577,override_control,spoofed_device,foreign,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,geo,10.29,6.25,0.00,False
2025-08-11T20:10:13.579663,evuser006,charge_request,dashboard,birmingham,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.64,7.82,0.00,False
2025-08-11T20:10:13.598122,evuser018,charge_request,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.59,7.86,0.00,False
2025-08-11T20:10:13.616570,evuser005,access_battery,mobile,london,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.57,6.05,0.00,False
2025-08-11T20:10:13.633192,evuser009,charge_request,tablet,london,afternoon,normal,True,0.1,multi_policy,ABAC,User,valid,10.87,7.91,0.00,False
2025-08-11T20:10:13.651970,evuser_attacker_attacker_3518,alter_billing,spoofed_device,foreign,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,spoof,10.42,9.80,0.00,False
2025-08-11T20:10:13.672192,evuser_attacker_attacker_1823,charge_request,spoofed_device,unknown,evening,anomalous,False,0.8,multi_policy,ABAC,User,replay,10.42,7.03,0.00,False
2025-08-11T20:10:13.689647,evuser011,access_battery,mobile,london,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.31,6.50,0.00,False
2025-08-11T20:10:13.706460,evuser010,charge_request,tablet,birmingham,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.46,7.24,0.00,False
2025-08-11T20:10:13.724151,evuser_attacker_attacker_1614,charge_request,unknown_device,unknown,evening,anomalous,False,0.8,multi_policy,DAC,User,spoof,10.16,5.86,0.00,False
2025-08-11T20:10:13.740175,evuser011,view_usage,dashboard,birmingham,evening,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.38,10.31,0.00,False
2025-08-11T20:10:13.760870,evuser013,view_usage,dashboard,manchester,evening,normal,True,0.1,multi_policy,ABAC,User,valid,10.35,10.01,0.00,False
2025-08-11T20:10:13.781230,evuser_attacker_attacker_3234,charge_request,unknown_device,unknown,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,geo,10.72,7.11,0.00,False
2025-08-11T20:10:13.799052,evuser_attacker_attacker_2871,alter_billing,unknown_device,foreign,night,anomalous,False,1.0,multi_policy,DAC,User,replay,10.66,9.42,0.00,False
2025-08-11T20:10:13.819133,evuser_attacker_attacker_2722,override_control,unknown_device,foreign,night,anomalous,False,1.0,multi_policy,RBAC,User,geo,10.72,5.41,0.00,False
2025-08-11T20:10:13.835263,evuser003,access_battery,mobile,manchester,morning,normal,True,0.1,multi_policy,MAC,Admin,valid,10.53,9.05,0.00,False
2025-08-11T20:10:13.854841,evuser007,view_usage,tablet,london,evening,normal,True,0.1,multi_policy,MAC,User,valid,10.47,7.69,0.00,False
2025-08-11T20:10:13.873002,evuser017,access_battery,dashboard,manchester,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.40,6.16,0.00,False
2025-08-11T20:10:13.889562,evuser009,charge_request,tablet,london,evening,normal,True,0.1,multi_policy,ABAC,User,valid,10.44,9.94,0.00,False
2025-08-11T20:10:13.909947,evuser002,view_usage,mobile,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.62,5.59,0.00,False
2025-08-11T20:10:13.926152,evuser_attacker_attacker_1366,charge_request,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,DAC,User,escalation,10.56,7.31,0.00,False
2025-08-11T20:10:13.944015,evuser002,charge_request,mobile,london,evening,normal,True,0.1,multi_policy,ABAC,User,spoof,10.34,6.62,0.00,False
2025-08-11T20:10:13.960981,evuser_attacker_attacker_3626,override_control,spoofed_device,unknown,off_hours,anomalous,False,1.0,multi_policy,MAC,User,geo,10.57,7.43,0.00,False
2025-08-11T20:10:13.978984,evuser_attacker_attacker_1161,override_control,spoofed_device,unknown,afternoon,anomalous,False,0.8,multi_policy,MAC,User,replay,10.66,7.26,0.00,False
2025-08-11T20:10:13.996911,evuser004,view_usage,mobile,manchester,morning,normal,True,0.1,multi_policy,ABAC,User,valid,10.38,6.53,0.00,False
2025-08-11T20:10:14.013818,evuser005,access_battery,tablet,london,afternoon,normal,True,0.1,multi_policy,DAC,Admin,valid,10.35,8.16,0.00,False
2025-08-11T20:10:14.032326,evuser_attacker_attacker_2438,alter_billing,spoofed_device,foreign,night,anomalous,False,1.0,multi_policy,RBAC,User,geo,10.26,5.69,0.00,False
2025-08-11T20:10:14.048280,evuser007,view_usage,dashboard,manchester,morning,normal,True,0.1,multi_policy,MAC,Fleet,valid,10.58,9.56,0.00,False
2025-08-11T20:10:14.068421,evuser018,access_battery,tablet,birmingham,evening,normal,True,0.1,multi_policy,ABAC,User,valid,10.54,7.22,0.00,False
2025-08-11T20:10:14.086190,evuser002,access_battery,dashboard,london,afternoon,normal,True,0.1,multi_policy,ABAC,Fleet,valid,10.22,7.53,0.00,False
2025-08-11T20:10:14.103943,evuser003,access_battery,tablet,birmingham,afternoon,normal,True,0.1,multi_policy,MAC,User,spoof,10.23,9.07,0.00,False
2025-08-11T20:10:14.123242,evuser_attacker_attacker_1600,override_control,unknown_device,unknown,evening,anomalous,False,0.8,multi_policy,RBAC,User,geo,10.58,5.83,0.00,False
2025-08-11T20:10:14.139649,evuser_attacker_attacker_991,alter_billing,spoofed_device,unknown,afternoon,anomalous,False,0.8,multi_policy,DAC,User,replay,10.40,9.65,0.00,False
2025-08-11T20:10:14.159694,evuser020,access_battery,tablet,manchester,morning,normal,True,0.1,multi_policy,RBAC,Fleet,valid,10.34,7.28,0.00,False
2025-08-11T20:10:14.177317,evuser_attacker_attacker_2473,override_control,spoofed_device,foreign,night,anomalous,False,1.0,multi_policy,DAC,Fleet,escalation,10.23,7.29,0.00,False
2025-08-11T20:10:14.194828,evuser019,access_battery,mobile,london,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.62,6.44,0.00,False
2025-08-11T20:10:14.211884,evuser_attacker_attacker_3811,alter_billing,unknown_device,unknown,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,geo,10.65,6.12,0.00,False
2025-08-11T20:10:14.228658,evuser_attacker_attacker_3396,override_control,unknown_device,foreign,off_hours,anomalous,False,1.0,multi_policy,DAC,User,escalation,10.42,5.69,0.00,False
2025-08-11T20:10:14.244764,evuser008,charge_request,tablet,birmingham,morning,normal,True,0.1,multi_policy,MAC,User,valid,10.58,7.05,0.00,False
2025-08-11T20:10:14.262394,evuser012,access_battery,tablet,manchester,off_hours,normal,True,0.30000000000000004,multi_policy,ABAC,User,valid,10.61,7.84,0.00,False
2025-08-11T20:10:14.280840,evuser_attacker_attacker_2679,charge_request,unknown_device,unknown,night,anomalous,False,1.0,multi_policy,MAC,User,odd_hour,10.94,7.78,0.00,False
2025-08-11T20:10:14.299563,evuser007,charge_request,dashboard,manchester,evening,normal,True,0.1,multi_policy,MAC,User,valid,10.31,10.30,0.00,False
2025-08-11T20:10:14.320174,evuser_attacker_attacker_2110,alter_billing,unknown_device,foreign,evening,anomalous,False,0.8,multi_policy,ABAC,User,odd_hour,10.78,7.18,0.00,False
2025-08-11T20:10:14.338133,evuser020,view_usage,dashboard,manchester,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.45,7.90,0.00,False
2025-08-11T20:10:14.356488,evuser004,access_battery,tablet,london,evening,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.25,7.58,0.00,False
2025-08-11T20:10:14.374322,evuser_attacker_attacker_3286,override_control,unknown_device,foreign,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,escalation,10.23,7.89,0.00,False
2025-08-11T20:10:14.392442,evuser008,charge_request,tablet,manchester,afternoon,normal,True,0.1,multi_policy,ABAC,Admin,valid,10.41,7.62,0.00,False
2025-08-11T20:10:14.410466,evuser011,access_battery,dashboard,birmingham,off_hours,normal,True,0.30000000000000004,multi_policy,ABAC,User,valid,10.33,6.78,0.00,False
2025-08-11T20:10:14.427577,evuser008,view_usage,tablet,manchester,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.30,9.24,0.00,False
2025-08-11T20:10:14.447123,evuser004,view_usage,mobile,birmingham,morning,normal,True,0.1,multi_policy,ABAC,Admin,valid,10.23,8.70,0.00,False
2025-08-11T20:10:14.466048,evuser_attacker_attacker_3812,override_control,unknown_device,foreign,off_hours,anomalous,False,1.0,multi_policy,DAC,User,spoof,10.57,6.30,0.00,False
2025-08-11T20:10:14.482919,evuser020,view_usage,tablet,birmingham,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.28,9.01,0.00,False
2025-08-11T20:10:14.502208,evuser017,charge_request,dashboard,london,afternoon,normal,True,0.1,multi_policy,RBAC,Fleet,valid,10.45,7.63,0.00,False
2025-08-11T20:10:14.520279,evuser_attacker_attacker_3341,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,1.0,multi_policy,MAC,User,odd_hour,10.36,7.56,0.00,False
2025-08-11T20:10:14.538197,evuser002,view_usage,tablet,birmingham,evening,normal,True,0.1,multi_policy,ABAC,User,valid,10.89,10.01,0.00,False
2025-08-11T20:10:14.559097,evuser013,view_usage,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,MAC,User,valid,10.67,8.87,0.00,False
2025-08-11T20:10:14.578637,evuser003,view_usage,tablet,manchester,evening,normal,True,0.1,multi_policy,DAC,User,valid,10.65,9.52,0.00,False
2025-08-11T20:10:14.598806,evuser_attacker_attacker_2324,charge_request,spoofed_device,unknown,evening,anomalous,False,0.8,multi_policy,MAC,User,spoof,10.58,7.39,0.00,False
2025-08-11T20:10:14.616776,evuser_attacker_attacker_2360,charge_request,unknown_device,unknown,evening,anomalous,False,0.8,multi_policy,RBAC,User,escalation,10.20,8.15,0.00,False
2025-08-11T20:10:14.635123,evuser004,charge_request,tablet,manchester,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.12,6.17,0.00,False
2025-08-11T20:10:14.651412,evuser_attacker_attacker_267,alter_billing,unknown_device,unknown,morning,anomalous,False,0.8,multi_policy,MAC,User,replay,10.75,8.66,0.00,False
2025-08-11T20:10:14.670820,evuser005,charge_request,mobile,london,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.61,10.23,0.00,False
2025-08-11T20:10:14.691654,evuser006,charge_request,tablet,london,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.55,6.80,0.00,False
2025-08-11T20:10:14.708996,evuser015,view_usage,tablet,manchester,off_hours,normal,True,0.30000000000000004,multi_policy,RBAC,Admin,spoof,10.28,8.51,0.00,False
2025-08-11T20:10:14.727785,evuser001,charge_request,mobile,birmingham,morning,normal,True,0.1,multi_policy,ABAC,User,valid,10.20,8.53,0.00,False
2025-08-11T20:10:14.746516,evuser007,charge_request,mobile,london,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.22,10.12,0.00,False
2025-08-11T20:10:14.766855,evuser011,view_usage,mobile,birmingham,afternoon,normal,True,0.1,multi_policy,MAC,User,valid,10.17,5.63,0.00,False
2025-08-11T20:10:14.782652,evuser019,view_usage,mobile,birmingham,morning,normal,True,0.1,multi_policy,DAC,User,valid,10.58,6.22,0.00,False
2025-08-11T20:10:14.799456,evuser002,view_usage,tablet,london,evening,normal,True,0.1,multi_policy,ABAC,User,valid,10.34,5.61,0.00,False
2025-08-11T20:10:14.815409,evuser020,charge_request,dashboard,manchester,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.15,9.20,0.00,False
2025-08-11T20:10:14.834758,evuser006,access_battery,tablet,manchester,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.61,10.19,0.00,False
2025-08-11T20:10:14.855554,evuser005,charge_request,mobile,manchester,morning,normal,True,0.1,multi_policy,MAC,User,valid,10.53,9.69,0.00,False
2025-08-11T20:10:14.875769,evuser005,access_battery,tablet,london,afternoon,normal,True,0.1,multi_policy,DAC,Admin,valid,10.36,10.34,0.00,False
2025-08-11T20:10:14.896474,evuser015,access_battery,mobile,london,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.23,6.45,0.00,False
2025-08-11T20:10:14.913147,evuser013,access_battery,tablet,manchester,morning,normal,True,0.1,multi_policy,MAC,User,spoof,10.27,9.01,0.00,False
2025-08-11T20:10:14.932435,evuser018,view_usage,mobile,birmingham,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.31,9.07,0.00,False
2025-08-11T20:10:14.951813,evuser_attacker_attacker_2051,charge_request,spoofed_device,foreign,evening,anomalous,False,0.8,multi_policy,ABAC,User,replay,10.34,8.23,0.00,False
2025-08-11T20:10:14.970381,evuser_attacker_attacker_2320,charge_request,spoofed_device,unknown,evening,anomalous,False,0.8,multi_policy,DAC,User,odd_hour,10.46,8.52,0.00,False
2025-08-11T20:10:14.989363,evuser_attacker_attacker_3159,alter_billing,unknown_device,foreign,night,anomalous,False,1.0,multi_policy,ABAC,User,spoof,10.21,9.48,0.00,False
2025-08-11T20:10:15.009059,evuser011,charge_request,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.49,7.88,0.00,False
2025-08-11T20:10:15.027427,evuser_attacker_attacker_3217,alter_billing,unknown_device,unknown,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,odd_hour,10.23,7.65,0.00,False
2025-08-11T20:10:15.045305,evuser013,view_usage,mobile,manchester,afternoon,normal,True,0.1,multi_policy,ABAC,User,valid,10.16,8.67,0.00,False
2025-08-11T20:10:15.064138,evuser015,access_battery,tablet,london,afternoon,normal,True,0.1,multi_policy,DAC,User,valid,10.63,6.51,0.00,False
2025-08-11T20:10:15.081280,evuser004,view_usage,mobile,manchester,off_hours,normal,True,0.30000000000000004,multi_policy,RBAC,User,valid,10.48,9.06,0.00,False
2025-08-11T20:10:15.100814,evuser014,charge_request,mobile,birmingham,evening,normal,True,0.1,multi_policy,MAC,Admin,valid,10.46,7.07,0.00,False
2025-08-11T20:10:15.118334,evuser_attacker_attacker_1305,charge_request,spoofed_device,foreign,afternoon,anomalous,False,0.8,multi_policy,RBAC,User,escalation,10.37,7.94,0.00,False
2025-08-11T20:10:15.136645,evuser016,access_battery,mobile,london,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.17,10.33,0.00,False
2025-08-11T20:10:15.157140,evuser010,charge_request,mobile,london,afternoon,normal,True,0.1,multi_policy,MAC,User,valid,10.28,9.27,0.00,False
2025-08-11T20:10:15.176690,evuser_attacker_attacker_1761,charge_request,spoofed_device,unknown,evening,anomalous,False,0.8,multi_policy,RBAC,User,geo,10.31,5.96,0.00,False
2025-08-11T20:10:15.192961,evuser003,access_battery,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,RBAC,User,valid,10.15,8.15,0.00,False
2025-08-11T20:10:15.211265,evuser_attacker_attacker_3340,charge_request,spoofed_device,foreign,off_hours,anomalous,False,1.0,multi_policy,RBAC,User,odd_hour,10.63,6.97,0.00,False
2025-08-11T20:10:15.228872,evuser014,view_usage,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.12,9.29,0.00,False
2025-08-11T20:10:15.248279,evuser_attacker_attacker_2598,alter_billing,spoofed_device,foreign,night,anomalous,False,1.0,multi_policy,ABAC,User,escalation,10.21,7.80,0.00,False
2025-08-11T20:10:15.266286,evuser012,charge_request,dashboard,london,off_hours,normal,True,0.30000000000000004,multi_policy,MAC,User,valid,10.36,5.87,0.00,False
2025-08-11T20:10:15.282522,evuser019,access_battery,mobile,manchester,morning,normal,True,0.1,multi_policy,DAC,Admin,valid,10.50,9.82,0.00,False
2025-08-11T20:10:15.302839,evuser003,view_usage,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.52,7.63,0.00,False
2025-08-11T20:10:15.320990,evuser_attacker_attacker_2325,alter_billing,unknown_device,foreign,evening,anomalous,False,0.8,multi_policy,DAC,User,odd_hour,10.46,5.88,0.00,False
2025-08-11T20:10:15.337328,evuser011,view_usage,dashboard,manchester,afternoon,normal,True,0.1,multi_policy,MAC,User,valid,10.43,7.20,0.00,False
2025-08-11T20:10:15.354962,evuser013,view_usage,mobile,birmingham,evening,normal,True,0.1,multi_policy,RBAC,User,valid,10.31,8.02,0.00,False
2025-08-11T20:10:15.373296,evuser005,access_battery,mobile,london,off_hours,normal,True,0.30000000000000004,multi_policy,MAC,User,valid,10.29,8.80,0.00,False
2025-08-11T20:10:15.392393,evuser002,access_battery,dashboard,birmingham,morning,normal,True,0.1,multi_policy,RBAC,Admin,valid,10.59,9.56,0.00,False
2025-08-11T20:10:15.412536,evuser002,charge_request,dashboard,birmingham,morning,normal,True,0.1,multi_policy,RBAC,User,valid,10.67,10.10,0.00,False
