timestamp,ev_user_id,device_id,role,location,geo_coordinates,charger_id,session_duration,power_usage,behavior_context,risk_score,access_granted
2025-07-12T22:35:31.251919,evuser_089,4e:81:6d:a1:62:d5,fleet,manchester,"52.42810,-1.65494",CHG-049,85.67,8.37,normal,0.0,True
2025-06-27T14:01:30.778386,evuser_041,5d:24:14:5b:4a:80,admin,london,"53.39157,-0.71808",CHG-069,119.92,32.36,normal,0.0,True
2025-05-29T20:50:31.443875,attacker_6219,unknown_device,admin,foreign,"52.31633,-0.22087",CHG-089,11.34,4.78,anomalous,0.9,False
2025-07-10T07:29:31.392796,attacker_2959,spoofed_device,user,foreign,"51.74561,-2.05314",CHG-041,9.41,3.22,anomalous,0.9,False
2025-07-06T10:53:31.549891,attacker_11769,spoofed_device,admin,foreign,"52.28472,-2.16387",CHG-074,12.77,3.02,anomalous,0.9,False
2025-06-14T01:13:31.090443,evuser_040,b6:73:e0:df:53:af,admin,birmingham,"52.30593,-1.16347",CHG-070,46.81,16.51,normal,0.2,True
2025-06-27T01:04:31.446875,attacker_6364,spoofed_device,user,foreign,"51.85656,-0.76527",CHG-013,17.55,2.82,anomalous,0.9,False
2025-07-03T12:23:31.208500,evuser_067,32:ab:ba:2c:6a:6c,admin,london,"53.28988,-0.19437",CHG-022,62.46,12.18,normal,0.0,True
2025-07-17T21:13:31.551966,attacker_11958,spoofed_device,user,foreign,"52.78373,0.17330",CHG-089,14.75,3.52,anomalous,0.9,False
2025-06-11T00:43:30.865527,evuser_012,b8:5e:0b:ea:a2:23,fleet,manchester,"52.51624,-1.70280",CHG-055,56.82,13.52,normal,0.2,True
2025-06-05T14:56:31.488296,attacker_8242,unknown_device,user,foreign,"53.46403,-1.35544",CHG-022,12.52,9.54,anomalous,0.9,False
2025-07-07T22:26:30.856880,evuser_025,7f:f5:fa:25:7c:2f,fleet,birmingham,"53.30320,-1.68304",CHG-068,7.44,24.98,normal,0.0,True
2025-06-23T00:39:31.158506,evuser_052,ad:03:e7:61:0c:2c,user,manchester,"51.62520,-1.36174",CHG-077,56.97,15.17,normal,0.2,True
2025-06-11T01:31:30.791854,evuser_079,65:ba:11:30:f3:71,admin,london,"53.00714,-1.96740",CHG-033,74.4,18.79,normal,0.2,True
2025-07-07T07:31:30.759499,evuser_005,6c:c7:dd:26:72:ba,fleet,london,"52.41853,-1.25386",CHG-034,109.4,43.77,normal,0.0,True
2025-07-23T08:57:30.859391,evuser_012,0b:37:99:da:1b:3f,user,manchester,"52.51806,-1.08383",CHG-065,19.35,20.69,normal,0.0,True
2025-07-11T14:51:31.490301,attacker_8325,spoofed_device,admin,foreign,"53.00107,-1.26372",CHG-027,11.53,5.42,anomalous,0.9,False
2025-05-26T06:38:31.500264,attacker_8955,spoofed_device,user,foreign,"53.27676,-0.41014",CHG-006,11.38,9.1,anomalous,0.9,False
2025-06-21T21:57:30.888255,evuser_088,6b:66:ec:ea:4b:ca,admin,manchester,"52.49148,-0.30886",CHG-048,99.53,16.75,normal,0.0,True
2025-07-16T06:53:31.408082,attacker_3978,unknown_device,fleet,foreign,"53.42309,-1.06738",CHG-029,2.7,7.01,anomalous,0.9,False
2025-05-27T08:57:30.777354,evuser_068,68:fe:53:9f:f9:48,fleet,london,"53.38968,-1.53412",CHG-069,31.04,47.24,normal,0.2,True
2025-06-18T17:01:31.419004,attacker_4901,unknown_device,fleet,foreign,"52.84734,-1.63212",CHG-047,16.31,2.6,anomalous,0.9,False
2025-06-06T01:41:30.982345,evuser_003,16:7b:29:2d:69:06,fleet,london,"53.47212,-1.60499",CHG-003,80.65,17.3,normal,0.0,True
2025-07-14T06:01:31.168386,evuser_063,0d:ca:66:51:d3:81,fleet,birmingham,"53.21581,-1.33486",CHG-032,74.59,9.12,normal,0.0,True
2025-06-19T04:34:30.909448,evuser_076,28:87:64:2a:a3:af,user,manchester,"51.83094,-1.93164",CHG-079,85.97,13.44,normal,0.2,True
2025-07-18T23:44:31.239303,evuser_023,89:54:32:cb:41:a8,user,birmingham,"52.83465,-0.24140",CHG-015,37.42,30.53,normal,0.0,True
2025-06-17T18:32:31.409127,attacker_4086,spoofed_device,fleet,foreign,"53.46143,-1.45068",CHG-033,18.89,9.37,anomalous,0.9,False
2025-07-22T05:46:30.986357,evuser_083,73:0e:75:3e:01:48,user,london,"51.73934,-0.40235",CHG-079,41.9,31.72,normal,0.0,True
2025-06-29T19:05:31.533104,attacker_10577,spoofed_device,user,foreign,"53.21169,-1.33508",CHG-093,17.75,7.47,anomalous,0.9,False
2025-05-29T04:43:31.463099,attacker_7103,spoofed_device,admin,foreign,"51.73507,-0.41595",CHG-042,8.02,8.08,anomalous,0.9,False
2025-06-21T20:23:31.504676,attacker_9211,spoofed_device,user,foreign,"52.59065,-2.07438",CHG-039,18.27,6.44,anomalous,0.9,False
2025-06-28T02:17:31.084204,evuser_097,e6:97:1b:dc:bc:2b,fleet,manchester,"53.42564,-0.97389",CHG-079,106.74,7.91,normal,0.0,True
2025-06-15T09:28:31.094997,evuser_052,ee:da:c2:ed:91:7c,fleet,manchester,"52.69468,-1.47654",CHG-099,19.34,23.89,normal,0.0,True
2025-07-01T11:11:31.298884,evuser_068,6b:16:48:a7:fb:b2,user,birmingham,"52.00501,-2.03510",CHG-069,15.22,23.34,normal,0.0,True
2025-06-04T11:29:31.021298,evuser_080,e0:6c:73:31:ca:eb,fleet,birmingham,"52.61199,-1.83845",CHG-098,62.21,6.59,normal,0.0,True
2025-06-19T05:03:31.544678,attacker_11365,unknown_device,user,foreign,"51.53092,-1.70584",CHG-058,12.35,7.28,anomalous,0.9,False
2025-06-12T17:57:31.383337,attacker_2108,spoofed_device,user,foreign,"53.36650,-2.07744",CHG-039,1.26,6.2,anomalous,0.9,False
2025-07-17T20:24:31.036716,evuser_044,e0:0a:99:a7:fa:11,fleet,birmingham,"52.51479,-1.05373",CHG-025,108.93,22.91,normal,0.0,True
2025-07-30T12:39:31.307280,evuser_015,97:74:5a:0e:4e:d0,fleet,manchester,"52.94033,-1.71142",CHG-006,82.02,14.45,normal,0.0,True
2025-07-03T08:49:31.391231,attacker_2796,spoofed_device,admin,foreign,"53.10472,-1.08971",CHG-002,12.1,7.71,anomalous,0.9,False
2025-07-17T11:49:30.849197,evuser_067,bd:b0:ff:f9:78:bf,admin,birmingham,"51.52314,-0.57762",CHG-060,110.55,1.72,normal,0.0,True
2025-07-02T08:00:31.550930,attacker_11890,unknown_device,admin,foreign,"52.21732,0.12940",CHG-056,13.24,3.08,anomalous,0.9,False
2025-06-20T10:54:31.523468,attacker_9988,spoofed_device,admin,foreign,"52.15580,-0.54960",CHG-013,15.41,2.44,anomalous,0.9,False
2025-07-31T23:32:31.377429,attacker_1591,spoofed_device,user,foreign,"52.21753,-0.81466",CHG-033,8.18,7.37,anomalous,0.9,False
2025-06-19T16:09:30.953536,evuser_005,7e:61:ce:86:2b:28,admin,london,"52.70358,0.00971",CHG-047,21.93,10.41,normal,0.0,True
2025-05-27T21:30:31.449380,attacker_6502,unknown_device,fleet,foreign,"52.85881,-1.41419",CHG-040,3.92,9.73,anomalous,0.9,False
2025-06-06T17:01:31.257576,evuser_076,76:46:27:eb:08:12,fleet,birmingham,"53.39328,-1.31467",CHG-039,113.47,48.54,normal,0.0,True
2025-07-01T10:13:31.073303,evuser_061,89:3e:e8:4a:33:50,fleet,manchester,"52.95507,-1.86951",CHG-035,12.66,3.03,normal,0.2,True
2025-07-05T10:31:31.547280,attacker_11612,spoofed_device,fleet,foreign,"53.32641,-1.31888",CHG-017,16.61,9.94,anomalous,0.9,False
2025-06-18T01:57:31.386441,attacker_2333,unknown_device,fleet,foreign,"53.42740,-1.00032",CHG-012,15.88,6.86,anomalous,0.9,False
2025-05-25T23:06:31.373837,attacker_1239,unknown_device,fleet,foreign,"52.84271,-1.54733",CHG-036,1.18,9.33,anomalous,0.9,False
2025-07-24T10:33:30.802690,evuser_066,28:89:6d:9e:f9:a9,admin,birmingham,"53.12612,-1.47341",CHG-021,41.9,43.87,normal,0.0,True
2025-07-31T11:32:30.781926,evuser_066,57:2c:03:80:54:eb,user,manchester,"52.56210,-0.05425",CHG-042,104.74,29.14,normal,0.0,True
2025-06-18T10:59:30.762720,evuser_029,29:a9:3b:38:7c:60,admin,london,"53.04917,-0.08100",CHG-078,81.14,47.0,normal,0.0,True
2025-06-03T21:04:31.369748,attacker_902,unknown_device,admin,foreign,"51.65997,-0.40922",CHG-044,2.26,6.04,anomalous,0.9,False
2025-06-17T23:20:31.321459,evuser_023,0f:27:dc:e0:75:21,user,birmingham,"51.98975,-0.20394",CHG-019,104.37,15.58,normal,0.0,True
2025-07-02T07:51:31.158506,evuser_024,75:db:44:a7:9b:ca,user,london,"51.79252,-0.44622",CHG-000,27.9,14.03,normal,0.0,True
2025-06-06T07:32:31.465259,attacker_7195,spoofed_device,user,foreign,"52.38334,-1.75409",CHG-010,16.94,2.68,anomalous,0.9,False
2025-06-09T10:11:31.516375,attacker_9720,unknown_device,admin,foreign,"52.34523,-2.03716",CHG-017,19.92,6.55,anomalous,0.9,False
2025-06-03T13:54:31.424584,attacker_5254,unknown_device,fleet,foreign,"52.42617,-1.64099",CHG-070,11.92,4.36,anomalous,0.9,False
2025-07-24T06:35:30.779390,evuser_029,43:5d:fc:95:7f:94,user,london,"53.16824,-1.15566",CHG-088,6.58,8.69,normal,0.0,True
2025-07-03T22:48:31.392263,attacker_2893,spoofed_device,admin,foreign,"51.54153,-0.42812",CHG-079,13.66,0.98,anomalous,0.9,False
2025-07-12T08:41:30.894591,evuser_085,54:86:30:cd:5d:45,fleet,birmingham,"52.77795,-1.09809",CHG-094,33.38,42.23,normal,0.2,True
2025-07-09T00:51:31.321459,evuser_021,08:11:50:13:8b:8e,user,manchester,"52.14246,-0.54989",CHG-002,73.55,25.47,normal,0.0,True
2025-06-07T07:28:31.439875,attacker_6058,spoofed_device,fleet,foreign,"52.96226,-1.89175",CHG-037,10.44,3.51,anomalous,0.9,False
2025-06-12T13:30:31.016655,evuser_006,d4:a7:bc:fb:65:d8,admin,london,"53.35873,-2.13064",CHG-085,52.03,11.67,normal,0.0,True
2025-07-10T08:40:31.409649,attacker_4111,spoofed_device,admin,foreign,"52.49896,-1.02616",CHG-036,3.76,7.25,anomalous,0.9,False
2025-06-10T10:19:31.365920,attacker_570,unknown_device,user,foreign,"51.77957,-2.29718",CHG-031,1.2,8.81,anomalous,0.9,False
2025-06-19T07:14:30.818069,evuser_035,8a:4b:02:7c:49:64,user,manchester,"52.55371,-0.27794",CHG-089,15.76,17.24,normal,0.0,True
2025-05-31T14:55:31.529873,attacker_10331,unknown_device,user,foreign,"51.32977,-1.01094",CHG-066,9.53,6.45,anomalous,0.9,False
2025-07-07T03:48:31.250230,evuser_064,63:23:5a:bc:32:d9,fleet,birmingham,"52.69565,-0.90268",CHG-081,36.17,18.06,normal,0.0,True
2025-07-23T03:07:31.372846,attacker_1150,spoofed_device,fleet,foreign,"52.86573,-1.39959",CHG-058,12.84,1.92,anomalous,0.9,False
2025-06-30T18:03:30.879457,evuser_074,d1:42:3d:fb:e7:c3,admin,birmingham,"51.76140,-1.29296",CHG-078,73.53,14.08,normal,0.0,True
2025-06-02T18:35:31.006906,evuser_052,81:ec:2f:78:b7:41,admin,manchester,"52.75758,-0.61592",CHG-019,14.02,28.13,normal,0.0,True
2025-07-11T22:17:31.532566,attacker_10533,unknown_device,fleet,foreign,"53.05888,-1.62285",CHG-070,18.51,7.81,anomalous,0.9,False
2025-07-31T17:00:31.283303,evuser_003,d2:37:82:d1:0b:82,fleet,manchester,"53.28600,-1.54977",CHG-096,111.11,14.04,normal,0.0,True
2025-06-22T06:01:31.468585,attacker_7383,unknown_device,fleet,foreign,"53.14947,-1.42693",CHG-078,6.0,3.31,anomalous,0.9,False
2025-07-22T04:14:30.863527,evuser_080,f5:96:69:59:01:96,admin,birmingham,"51.59267,-0.69896",CHG-044,58.24,7.98,normal,0.2,True
2025-07-23T14:44:31.363914,attacker_444,spoofed_device,fleet,foreign,"52.45051,-1.79839",CHG-060,9.62,5.63,anomalous,0.9,False
2025-07-11T16:30:31.046050,evuser_062,c8:6b:3c:9f:07:0f,admin,birmingham,"51.94228,-0.28114",CHG-014,36.47,10.07,normal,0.0,True
2025-07-27T10:55:31.557769,attacker_12382,unknown_device,fleet,foreign,"53.23435,-1.00520",CHG-026,13.13,6.7,anomalous,0.9,False
2025-06-02T21:35:31.405473,attacker_3788,unknown_device,fleet,foreign,"53.48146,-1.65925",CHG-011,9.3,7.87,anomalous,0.9,False
2025-07-14T23:11:31.429677,attacker_5586,unknown_device,admin,foreign,"52.72346,-1.77836",CHG-047,7.76,1.81,anomalous,0.9,False
2025-05-26T10:54:31.309415,evuser_053,2d:9b:3e:b1:ad:74,user,london,"52.76749,-0.74347",CHG-076,72.79,21.87,normal,0.0,True
2025-05-30T12:14:30.774189,evuser_087,10:c2:79:8c:bf:88,user,birmingham,"51.87529,-2.03382",CHG-096,70.95,19.6,normal,0.2,True
2025-06-13T04:01:30.915649,evuser_026,d5:03:b1:9d:80:7c,admin,birmingham,"52.99365,-2.20951",CHG-081,76.35,34.41,normal,0.0,True
2025-07-06T03:28:30.788646,evuser_042,7e:9e:36:b9:f9:3d,user,manchester,"52.12490,-1.66484",CHG-043,40.16,8.6,normal,0.0,True
2025-07-02T00:31:31.379433,attacker_1750,unknown_device,admin,foreign,"52.05120,-2.22845",CHG-058,12.38,6.33,anomalous,0.9,False
2025-06-08T06:14:31.422099,attacker_5106,unknown_device,user,foreign,"51.99872,-1.86647",CHG-034,13.42,5.57,anomalous,0.9,False
2025-07-21T21:29:31.021298,evuser_026,85:96:bf:92:9e:f9,fleet,manchester,"52.62950,-0.92218",CHG-041,53.68,22.95,normal,0.0,True
2025-06-27T15:41:31.480974,attacker_7846,spoofed_device,user,foreign,"53.37581,-1.33339",CHG-075,2.13,4.36,anomalous,0.9,False
2025-06-05T05:57:31.392263,attacker_2898,spoofed_device,fleet,foreign,"53.09633,-1.88387",CHG-075,17.2,3.11,anomalous,0.9,False
2025-06-10T02:03:31.385085,attacker_2261,spoofed_device,user,foreign,"52.21778,-1.53867",CHG-097,14.18,5.55,anomalous,0.9,False
2025-06-17T03:20:31.397921,attacker_3379,spoofed_device,admin,foreign,"53.31722,-1.94077",CHG-062,19.08,4.72,anomalous,0.9,False
2025-07-20T22:11:31.385606,attacker_2285,spoofed_device,admin,foreign,"52.99086,-1.52220",CHG-045,1.69,8.24,anomalous,0.9,False
2025-07-01T02:52:31.466766,attacker_7301,unknown_device,user,foreign,"52.39167,-1.42871",CHG-079,5.95,7.32,anomalous,0.9,False
2025-07-28T04:19:31.417952,attacker_4803,unknown_device,fleet,foreign,"53.47086,-1.43560",CHG-083,10.49,4.06,anomalous,0.9,False
2025-06-12T21:40:31.204851,evuser_057,b1:07:f2:a5:9b:86,user,birmingham,"53.06818,0.12458",CHG-056,14.0,14.26,normal,0.0,True
2025-07-18T19:59:31.496048,attacker_8631,unknown_device,admin,foreign,"53.17865,-0.06760",CHG-070,18.55,5.0,anomalous,0.9,False
2025-07-05T01:34:30.776841,evuser_044,a5:d2:e3:4c:1c:cd,user,london,"52.05224,-1.45707",CHG-048,23.6,9.39,normal,0.2,True
2025-07-08T19:07:31.528713,attacker_10273,unknown_device,fleet,foreign,"53.22309,-1.27813",CHG-085,4.02,8.78,anomalous,0.9,False
2025-06-07T04:39:31.027889,evuser_077,4e:d1:44:1e:fc:f9,admin,manchester,"51.39605,-1.59678",CHG-097,42.65,37.38,normal,0.0,True
2025-08-01T09:41:31.369748,attacker_881,unknown_device,admin,foreign,"52.63533,-1.65858",CHG-050,1.36,9.49,anomalous,0.9,False
2025-06-04T18:28:31.429677,attacker_5540,spoofed_device,user,foreign,"52.63126,-1.76645",CHG-079,1.87,5.46,anomalous,0.9,False
2025-05-31T09:11:31.125543,evuser_086,26:40:a0:a9:7a:6c,admin,manchester,"52.94705,-0.37599",CHG-021,106.06,47.62,normal,0.0,True
2025-06-16T13:34:31.286309,evuser_096,51:92:63:36:38:df,admin,birmingham,"52.98558,-0.66919",CHG-052,42.31,24.21,normal,0.0,True
2025-07-04T11:51:30.773061,evuser_011,51:48:bd:95:02:76,admin,london,"51.97514,-0.92891",CHG-061,59.85,46.06,normal,0.0,True
2025-06-10T13:20:31.344994,evuser_049,6a:59:60:27:d5:d3,admin,manchester,"51.59642,-1.51707",CHG-013,98.47,49.85,normal,0.2,True
2025-07-19T09:58:31.528713,attacker_10257,unknown_device,admin,foreign,"52.92215,-0.93409",CHG-094,1.7,6.06,anomalous,0.9,False
2025-05-31T15:07:31.499215,attacker_8867,unknown_device,user,foreign,"53.21543,-0.81890",CHG-004,4.14,4.69,anomalous,0.9,False
2025-07-10T13:38:31.404433,attacker_3725,unknown_device,user,foreign,"53.38533,0.11783",CHG-047,9.58,4.58,anomalous,0.9,False
2025-05-29T20:57:31.349317,evuser_036,9d:28:6e:3f:50:1a,user,london,"51.96864,-0.02312",CHG-089,15.02,15.36,normal,0.0,True
2025-05-26T02:27:31.397921,attacker_3394,spoofed_device,admin,foreign,"53.10590,-1.07593",CHG-092,6.34,9.86,anomalous,0.9,False
2025-07-08T02:20:31.506760,attacker_9293,unknown_device,user,foreign,"51.66549,-0.43253",CHG-008,7.9,5.15,anomalous,0.9,False
2025-07-10T05:36:31.443875,attacker_6251,spoofed_device,fleet,foreign,"52.45050,-1.66244",CHG-087,19.94,3.25,anomalous,0.9,False
2025-06-26T22:34:31.451387,attacker_6573,spoofed_device,user,foreign,"51.89344,-0.78431",CHG-028,3.62,9.67,anomalous,0.9,False
2025-07-09T01:41:31.397405,attacker_3340,unknown_device,admin,foreign,"52.50659,-0.31632",CHG-014,17.25,9.29,anomalous,0.9,False
2025-07-18T04:49:31.133002,evuser_045,06:80:6c:d4:3b:c2,fleet,london,"53.24962,-1.66745",CHG-094,87.99,41.48,normal,0.0,True
2025-06-18T21:58:31.500842,attacker_9003,spoofed_device,fleet,foreign,"53.48054,-1.65802",CHG-023,3.95,2.48,anomalous,0.9,False
2025-06-17T14:55:31.272787,evuser_012,b8:24:8b:49:0c:2e,fleet,london,"53.39663,-1.38492",CHG-047,11.02,2.53,normal,0.0,True
2025-07-27T11:08:31.061725,evuser_062,d6:a9:aa:7a:9b:1a,user,birmingham,"52.65929,-0.94807",CHG-067,22.93,2.07,normal,0.0,True
2025-06-22T09:57:31.505189,attacker_9224,unknown_device,fleet,foreign,"52.69623,-1.13569",CHG-087,9.59,8.44,anomalous,0.9,False
2025-06-19T09:32:30.932472,evuser_035,d8:9b:d8:5f:88:97,user,birmingham,"51.36452,-0.19652",CHG-041,92.08,23.15,normal,0.0,True
2025-07-01T14:56:31.189205,evuser_089,61:93:ea:b5:bd:44,admin,birmingham,"52.60678,-1.44600",CHG-039,56.48,47.22,normal,0.0,True
2025-06-27T14:05:31.470098,attacker_7456,unknown_device,user,foreign,"53.46814,-1.91983",CHG-065,15.09,9.3,anomalous,0.9,False
2025-06-06T21:15:31.376901,attacker_1536,spoofed_device,admin,foreign,"52.00712,-0.43592",CHG-040,9.78,2.92,anomalous,0.9,False
2025-06-24T07:08:31.444876,attacker_6262,unknown_device,fleet,foreign,"52.86370,-1.06857",CHG-097,10.97,8.59,anomalous,0.9,False
2025-05-27T15:10:31.248590,evuser_010,46:3c:85:bf:51:1b,user,london,"51.74015,-0.52252",CHG-004,37.16,32.24,normal,0.0,True
2025-06-03T20:51:31.414981,attacker_4621,spoofed_device,user,foreign,"51.98966,-0.99629",CHG-066,10.31,5.95,anomalous,0.9,False
2025-07-31T00:04:31.250230,evuser_068,df:41:ff:8a:f9:f2,user,london,"53.39088,-1.02078",CHG-063,7.01,16.28,normal,0.0,True
2025-07-24T09:13:30.956878,evuser_035,f3:3a:5e:4d:d5:6c,admin,manchester,"52.97870,-1.19177",CHG-067,36.47,18.03,normal,0.2,True
2025-07-27T00:46:31.244287,evuser_051,44:cb:8b:4c:ea:bd,user,birmingham,"52.23320,-2.28062",CHG-077,118.29,37.51,normal,0.0,True
2025-07-29T23:35:31.207442,evuser_011,cb:e3:be:bc:19:99,fleet,london,"52.84282,-1.00958",CHG-069,63.52,40.92,normal,0.0,True
2025-07-12T10:12:31.528713,attacker_10256,unknown_device,fleet,foreign,"53.17574,-1.20048",CHG-006,13.06,5.0,anomalous,0.9,False
2025-08-01T08:02:31.339432,evuser_095,8b:ca:85:7c:c8:7c,admin,manchester,"51.92888,-0.51842",CHG-060,115.94,38.64,normal,0.2,True
2025-07-31T23:42:30.806209,evuser_028,4a:b4:5c:4e:75:21,admin,birmingham,"52.15063,-2.29056",CHG-004,68.43,5.87,normal,0.0,True
2025-07-16T14:42:31.440875,attacker_6100,spoofed_device,user,foreign,"51.56786,-1.91427",CHG-041,16.82,9.09,anomalous,0.9,False
2025-06-08T08:55:31.015117,evuser_071,28:c0:22:fb:3d:36,user,london,"51.56234,-0.47569",CHG-030,117.01,32.92,normal,0.0,True
2025-06-09T14:36:31.152900,evuser_089,10:97:46:ed:85:53,user,birmingham,"53.42731,-1.06562",CHG-091,106.7,12.63,normal,0.0,True
2025-07-17T09:13:31.369748,attacker_891,unknown_device,admin,foreign,"51.86856,-1.77565",CHG-086,13.73,2.81,anomalous,0.9,False
2025-06-06T10:27:31.546760,attacker_11565,unknown_device,fleet,foreign,"53.08129,-1.70607",CHG-051,11.03,8.43,anomalous,0.9,False
2025-05-27T13:25:31.480974,attacker_7847,unknown_device,fleet,foreign,"52.46708,-1.53374",CHG-038,4.87,0.86,anomalous,0.9,False
2025-07-20T16:29:30.871387,evuser_099,b2:2a:8a:44:24:9a,user,manchester,"52.60742,-0.32117",CHG-048,64.86,47.96,normal,0.2,True
2025-07-27T23:50:31.051568,evuser_027,97:77:8d:44:3e:cd,user,birmingham,"52.48712,-0.51479",CHG-095,22.11,20.16,normal,0.2,True
2025-06-20T04:21:31.264576,evuser_054,c4:97:fe:e7:48:06,fleet,london,"52.79547,-1.61484",CHG-053,57.49,41.38,normal,0.0,True
2025-07-23T00:49:30.817527,evuser_098,28:fd:b9:d1:19:2b,fleet,birmingham,"53.23537,-1.43392",CHG-074,36.02,21.58,normal,0.0,True
2025-06-22T00:09:30.753894,evuser_090,c2:51:65:76:11:ec,fleet,london,"52.83092,-1.55827",CHG-025,69.21,42.13,normal,0.0,True
2025-06-07T06:47:31.474098,attacker_7651,unknown_device,user,foreign,"53.21697,-0.76542",CHG-017,2.35,1.24,anomalous,0.9,False
2025-07-21T01:04:31.051568,evuser_085,e4:19:d2:5c:ed:64,user,london,"52.41949,-0.98644",CHG-094,105.2,38.19,normal,0.2,True
2025-08-01T08:52:31.421117,attacker_5054,unknown_device,user,foreign,"52.56122,-1.55529",CHG-000,11.79,5.43,anomalous,0.9,False
2025-07-25T13:41:31.009080,evuser_002,72:68:4f:9b:58:aa,fleet,london,"52.52339,-1.15150",CHG-042,27.88,48.18,normal,0.0,True
2025-05-25T17:21:30.759499,evuser_062,26:f6:84:3b:6a:86,user,birmingham,"52.73354,-0.76616",CHG-043,70.53,17.94,normal,0.0,True
2025-06-19T00:16:31.527122,attacker_10192,spoofed_device,user,foreign,"52.73184,-0.03345",CHG-045,3.36,9.34,anomalous,0.9,False
2025-07-24T23:58:31.556717,attacker_12307,unknown_device,fleet,foreign,"53.34602,-1.39739",CHG-037,4.27,9.25,anomalous,0.9,False
2025-06-21T16:48:31.078969,evuser_052,f6:80:49:ac:af:f8,fleet,birmingham,"52.85670,-1.30697",CHG-095,96.11,25.6,normal,0.0,True
2025-06-01T04:39:31.033212,evuser_020,3c:d1:5d:e7:e7:03,admin,birmingham,"52.99940,-0.77282",CHG-082,34.41,4.87,normal,0.0,True
2025-07-03T22:22:31.511609,attacker_9481,spoofed_device,user,foreign,"51.46874,-1.34769",CHG-026,9.41,6.39,anomalous,0.9,False
2025-07-23T15:41:31.118395,evuser_098,d2:e5:47:6e:27:87,admin,london,"51.54435,-1.57774",CHG-089,83.19,38.55,normal,0.0,True
2025-07-15T09:21:31.415731,attacker_4641,unknown_device,admin,foreign,"52.10713,-1.17856",CHG-047,19.87,9.36,anomalous,0.9,False
2025-06-22T09:22:31.134074,evuser_006,0d:a0:be:2e:29:ff,fleet,london,"52.52518,-1.21940",CHG-022,45.39,12.57,normal,0.2,True
2025-07-21T19:27:31.511609,attacker_9484,unknown_device,user,foreign,"52.11903,0.12923",CHG-035,8.09,3.5,anomalous,0.9,False
2025-06-10T05:56:31.432677,attacker_5716,unknown_device,admin,foreign,"52.18820,-0.14575",CHG-089,1.02,5.01,anomalous,0.9,False
2025-06-09T22:36:31.376901,attacker_1508,unknown_device,user,foreign,"51.30697,-0.50297",CHG-032,9.63,7.03,anomalous,0.9,False
2025-07-19T05:57:30.867032,evuser_048,a1:6e:89:57:df:f7,admin,birmingham,"52.38953,-2.01622",CHG-085,69.48,47.77,normal,0.0,True
2025-06-24T15:21:31.550407,attacker_11853,unknown_device,admin,foreign,"52.34867,-1.11492",CHG-073,12.42,2.65,anomalous,0.9,False
2025-06-21T02:12:31.513713,attacker_9585,spoofed_device,fleet,foreign,"53.33772,-0.94171",CHG-056,5.86,8.86,anomalous,0.9,False
2025-07-15T18:55:30.800005,evuser_004,4e:fe:ec:2c:e2:30,admin,manchester,"51.60869,-1.85144",CHG-028,51.15,30.51,normal,0.0,True
2025-05-27T23:20:30.856359,evuser_020,70:ce:dc:70:2a:e0,user,manchester,"53.19648,-2.13683",CHG-017,9.21,15.45,normal,0.2,True
2025-07-28T08:17:31.395836,attacker_3202,spoofed_device,admin,foreign,"51.59384,-0.14263",CHG-062,19.3,6.19,anomalous,0.9,False
2025-05-31T00:22:31.409127,attacker_4088,spoofed_device,user,foreign,"51.71192,-0.05978",CHG-081,16.15,2.47,anomalous,0.9,False
2025-05-29T10:03:30.894089,evuser_058,fa:e4:ce:9d:5b:73,fleet,manchester,"53.16289,-1.82949",CHG-093,118.55,11.36,normal,0.0,True
2025-07-14T13:06:31.191330,evuser_029,42:a4:21:3e:21:01,fleet,manchester,"52.84694,-1.76903",CHG-094,79.32,40.76,normal,0.0,True
2025-07-03T02:18:31.482553,attacker_7953,spoofed_device,admin,foreign,"51.53106,-1.56215",CHG-091,3.49,5.79,anomalous,0.9,False
2025-06-06T17:30:31.312170,evuser_048,b6:fb:c0:f5:51:f6,fleet,manchester,"53.20448,-0.94437",CHG-059,77.41,45.1,normal,0.0,True
2025-07-27T07:00:31.090443,evuser_051,09:0c:1f:43:b2:46,fleet,manchester,"52.40187,-1.26138",CHG-016,13.77,1.38,normal,0.0,True
2025-07-09T13:03:30.776841,evuser_050,dd:3b:bc:f7:66:21,user,birmingham,"51.99480,0.09377",CHG-093,68.07,37.33,normal,0.0,True
2025-07-13T18:14:31.165519,evuser_090,11:9a:9c:88:9b:fe,fleet,manchester,"52.57637,-1.10603",CHG-089,63.38,36.99,normal,0.0,True
2025-07-03T00:41:31.368093,attacker_735,spoofed_device,admin,foreign,"52.10703,-1.39776",CHG-057,8.13,2.16,anomalous,0.9,False
2025-06-05T12:49:31.403916,attacker_3703,unknown_device,admin,foreign,"53.09334,-1.00891",CHG-071,16.27,8.07,anomalous,0.9,False
2025-06-22T20:00:30.908447,evuser_074,23:33:84:21:14:ce,user,birmingham,"52.11470,-0.73412",CHG-034,75.81,44.8,normal,0.0,True
2025-06-22T16:12:30.754912,evuser_050,e9:08:63:d9:b4:2d,user,birmingham,"53.23246,-1.89111",CHG-096,48.43,6.59,normal,0.0,True
2025-07-18T00:52:31.451387,attacker_6564,spoofed_device,fleet,foreign,"53.28429,-1.43555",CHG-026,11.58,3.79,anomalous,0.9,False
